MSOA_CODE,MSOA_NAME,ALL_PROPERTIES_ACTUAL,AVERAGE_AGE
E02000404,Haringey 008,512,98.20703125
E02000405,Haringey 009,692,102.5852601
E02000405,Haringey 009,664,108.7650602
E02000405,Haringey 009,651,108.0023041
E02000405,Haringey 009,522,99.31130268
E02000406,Haringey 010,560,112.5982143
E02000406,Haringey 010,652,113.845092
E02000406,Haringey 010,771,113.1297017
E02000406,Haringey 010,710,112.5633803
E02000407,Haringey 011,724,112.8301105
E02000407,Haringey 011,651,107.8072197
E02000407,Haringey 011,860,96.85465116
E02000407,Haringey 011,911,79.91492865
E02000408,Haringey 012,911,75.34851811
E02000408,Haringey 012,770,75.77922078
E02000408,Haringey 012,641,103.0694228
E02000408,Haringey 012,661,66.11119516
E02000409,Haringey 013,583,47.92881647
E02000409,Haringey 013,621,89.24718196
E02000409,Haringey 013,680,97.5
E02000409,Haringey 013,660,52.54545455
E02000410,Haringey 014,632,108.7041139
E02000410,Haringey 014,724,109.8328729
E02000410,Haringey 014,692,86.97760116
E02000410,Haringey 014,692,103.7369942
E02000411,Haringey 015,710,85.85211268
E02000411,Haringey 015,692,106.9913295
E02000411,Haringey 015,963,38.20301142
E02000411,Haringey 015,1411,40.79553508
E02000412,Haringey 016,782,63.33184143
E02000412,Haringey 016,761,65.83180026
E02000412,Haringey 016,622,104.4863344
E02000412,Haringey 016,753,114.1540505
E02000413,Haringey 017,711,107.2566807
E02000413,Haringey 017,682,89.19648094
E02000413,Haringey 017,613,99.20146819
E02000413,Haringey 017,951,60.74395373
E02000414,Haringey 018,722,108.0817175
E02000414,Haringey 018,623,111.7094703
E02000414,Haringey 018,776,115.6262887
E02000414,Haringey 018,703,111.5540541
E02000415,Haringey 019,532,106.5018797
E02000415,Haringey 019,661,101.6028744
E02000415,Haringey 019,802,87.49688279
E02000415,Haringey 019,821,104.7838002
E02000416,Haringey 020,792,114.4116162
E02000416,Haringey 020,661,78.68003026
E02000416,Haringey 020,613,101.6247961
E02000416,Haringey 020,931,33.20354458
E02000416,Haringey 020,490,56.40816327
E02000417,Haringey 021,722,95.27285319
E02000417,Haringey 021,781,111.846991
E02000417,Haringey 021,631,95.0118859
E02000417,Haringey 021,614,109.2125407
E02000418,Haringey 022,603,112.2056385
E02000418,Haringey 022,562,97.19217082
E02000418,Haringey 022,610,102.6393443
E02000418,Haringey 022,534,99.31179775
E02000419,Haringey 023,852,116.0997653
E02000419,Haringey 023,932,118.6915236
E02000419,Haringey 023,1000,96.735
E02000419,Haringey 023,750,116.68
E02000420,Haringey 024,751,87.00998668
E02000420,Haringey 024,941,92.11583422
E02000420,Haringey 024,850,107.5
E02000420,Haringey 024,751,83.70106525
E02000421,Haringey 025,931,47.02201933
E02000421,Haringey 025,851,98.7173913
E02000421,Haringey 025,780,71.81410256
E02000421,Haringey 025,762,80.91207349
E02000422,Haringey 026,772,114.6502591
E02000422,Haringey 026,821,75.56942753
E02000422,Haringey 026,690,71.0942029
E02000422,Haringey 026,732,83.40915301
E02000423,Haringey 027,572,102.7963287
E02000423,Haringey 027,722,116.965374
E02000423,Haringey 027,630,114.1349206
E02000423,Haringey 027,711,98.30661041
E02000424,Haringey 028,910,105.5714286
E02000424,Haringey 028,690,103.1449275
E02000424,Haringey 028,724,93.85013812
E02000424,Haringey 028,783,120.1040868
E02000425,Haringey 029,512,110.3457031
E02000425,Haringey 029,750,90.69333333
E02000425,Haringey 029,570,82.52631579
E02000425,Haringey 029,472,111.342161
E02000426,Haringey 030,840,83.24404762
E02000426,Haringey 030,650,83
E02000426,Haringey 030,721,91.74202497
E02000426,Haringey 030,742,94.78975741
E02000427,Haringey 031,761,121.7444152
E02000427,Haringey 031,672,121.5029762
E02000427,Haringey 031,813,109.803198
E02000427,Haringey 031,692,84.61343931
E02000428,Haringey 032,741,81.3731444
E02000428,Haringey 032,713,70.91374474
E02000428,Haringey 032,953,83.51521511
E02000428,Haringey 032,611,89.45090016
E02000429,Haringey 033,1041,55.70893372
E02000429,Haringey 033,772,105.3497409
E02000429,Haringey 033,793,92.06557377
E02000429,Haringey 033,810,86.5
E02000430,Haringey 034,743,111.4017497
E02000430,Haringey 034,842,105.8675772
E02000430,Haringey 034,975,103.6758974
E02000430,Haringey 034,840,102.577381
E02000431,Haringey 035,801,116.2515605
E02000431,Haringey 035,811,93.38409371
E02000431,Haringey 035,773,100.7238034
E02000431,Haringey 035,700,103.5571429
E02000432,Haringey 036,731,116.8050616
E02000432,Haringey 036,734,109.6900545
E02000432,Haringey 036,691,103.6968162
E02000432,Haringey 036,822,118.5608273
E02006794,Haringey 037,871,72.57462687
E02006794,Haringey 037,721,79.42094313
E02006794,Haringey 037,811,89.15659679
E02006794,Haringey 037,701,64.11269615
E02000433,Harrow 001,721,57.12621359
E02000433,Harrow 001,1072,44.97434701
E02000433,Harrow 001,721,65.21914008
E02000433,Harrow 001,1150,54.96956522
E02000434,Harrow 002,612,74.12091503
E02000434,Harrow 002,524,74.19751908
E02000434,Harrow 002,683,72.67349927
E02000434,Harrow 002,1102,46.39065336
E02000434,Harrow 002,704,86.02627841
E02000435,Harrow 003,632,72.17800633
E02000435,Harrow 003,821,40.94153471
E02000435,Harrow 003,780,62.03205128
E02000435,Harrow 003,682,74.06231672
E02000436,Harrow 004,610,70.93442623
E02000436,Harrow 004,523,80.85659656
E02000436,Harrow 004,521,70.69961612
E02000436,Harrow 004,472,70.82733051
E02000437,Harrow 005,634,78.2807571
E02000437,Harrow 005,713,69.1227209
E02000437,Harrow 005,642,78.36760125
E02000437,Harrow 005,534,82.51404494
E02000437,Harrow 005,662,68.57779456
E02000438,Harrow 006,522,68.06609195
E02000438,Harrow 006,506,81.46146245
E02000438,Harrow 006,920,61.21195652
E02000438,Harrow 006,524,67.07729008
E02000438,Harrow 006,661,71.1376702
E02000439,Harrow 007,614,76.06351792
E02000439,Harrow 007,502,70.17629482
E02000439,Harrow 007,543,87.1961326
E02000439,Harrow 007,593,85.51939292
E02000439,Harrow 007,541,86.25415896
E02000440,Harrow 008,663,85.68250377
E02000440,Harrow 008,561,86.11319073
E02000440,Harrow 008,663,82.2745098
E02000440,Harrow 008,561,86.26114082
E02000440,Harrow 008,701,79.60699001
E02000441,Harrow 009,641,63.77925117
E02000441,Harrow 009,851,63.65981199
E02000441,Harrow 009,790,59.26582278
E02000441,Harrow 009,643,72.32503888
E02000442,Harrow 010,502,85.68426295
E02000442,Harrow 010,534,84.73970037
E02000442,Harrow 010,504,87.08730159
E02000442,Harrow 010,520,84.42307692
E02000442,Harrow 010,524,87.29198473
E02000443,Harrow 011,741,78.87449393
E02000443,Harrow 011,821,88.51705238
E02000443,Harrow 011,592,85.68581081
E02000443,Harrow 011,614,82.67019544
E02000443,Harrow 011,602,105.9584718
E02000444,Harrow 012,582,86.79037801
E02000444,Harrow 012,423,85.96808511
E02000444,Harrow 012,475,87.06736842
E02000444,Harrow 012,512,87.33398438
E02000444,Harrow 012,694,78.57564841
E02000445,Harrow 013,941,75.47024442
E02000445,Harrow 013,851,80.69036428
E02000445,Harrow 013,684,94.56652047
E02000445,Harrow 013,703,78.22830725
E02000445,Harrow 013,701,74.52639087
E02000447,Harrow 015,752,73.41755319
E02000447,Harrow 015,514,94.95136187
E02000447,Harrow 015,691,83.55643994
E02000447,Harrow 015,553,91.09312839
E02000448,Harrow 016,661,82.07942511
E02000448,Harrow 016,740,70.40540541
E02000448,Harrow 016,651,71.6781874
E02000448,Harrow 016,763,79.28571429
E02000449,Harrow 017,534,84.94850187
E02000449,Harrow 017,493,85.86105477
E02000449,Harrow 017,493,86.27079108
E02000449,Harrow 017,512,80.72070313
E02000449,Harrow 017,530,78.51886792
E02000451,Harrow 019,632,86.875
E02000451,Harrow 019,666,83.87087087
E02000451,Harrow 019,613,84.45595432
E02000451,Harrow 019,503,90.7554672
E02000452,Harrow 020,794,107.3564232
E02000452,Harrow 020,1130,75.05309735
E02000452,Harrow 020,740,88.33783784
E02000452,Harrow 020,702,98.88034188
E02000453,Harrow 021,693,93.83838384
E02000453,Harrow 021,892,83.15975336
E02000453,Harrow 021,761,76.5565046
E02000453,Harrow 021,722,97.23060942
E02000454,Harrow 022,651,70.33717358
E02000454,Harrow 022,683,81.26061493
E02000454,Harrow 022,613,85.12561175
E02000454,Harrow 022,641,83.96801872
E02000455,Harrow 023,1290,51.64728682
E02000455,Harrow 023,631,81.68700475
E02000455,Harrow 023,930,76.74731183
E02000455,Harrow 023,624,71.14823718
E02000456,Harrow 024,672,91.30729167
E02000456,Harrow 024,623,90.70064205
E02000456,Harrow 024,662,84.16691843
E02000456,Harrow 024,642,89.87850467
E02000457,Harrow 025,524,85.81965649
E02000457,Harrow 025,612,79.78921569
E02000457,Harrow 025,653,85.07580398
E02000457,Harrow 025,611,65.87315876
E02000459,Harrow 027,930,54.70967742
E02000459,Harrow 027,662,81.95241692
E02000459,Harrow 027,523,81.05449331
E02000459,Harrow 027,1241,59.31305399
E02000460,Harrow 028,501,60.08483034
E02000460,Harrow 028,651,78.57834101
E02000460,Harrow 028,526,85.98859316
E02000460,Harrow 028,662,22.05135952
E02000461,Harrow 029,860,69.48837209
E02000461,Harrow 029,652,68.43328221
E02000461,Harrow 029,681,65.64023495
E02000461,Harrow 029,492,88.90650407
E02000462,Harrow 030,682,70.68035191
E02000462,Harrow 030,626,100.0654952
E02000462,Harrow 030,521,84.53838772
E02000462,Harrow 030,502,84.5747012
E02000463,Harrow 031,613,79.16068515
E02000463,Harrow 031,622,74.17202572
E02000463,Harrow 031,502,87.20517928
E02000463,Harrow 031,604,85.95612583
E02000463,Harrow 031,502,68.85159363
E02006795,Harrow 032,645,81.51627907
E02006795,Harrow 032,470,82.9893617
E02006795,Harrow 032,533,87.20731707
E02006795,Harrow 032,513,87.23001949
E02006795,Harrow 032,524,87.13549618
E02006882,Harrow 033,415,93.05421687
E02006882,Harrow 033,534,80.68071161
E02006882,Harrow 033,511,71.26908023
E02006882,Harrow 033,563,92.19005329
E02006882,Harrow 033,496,93.02822581
E02006882,Harrow 033,412,96.54490291
E02006882,Harrow 033,534,93.11610487
E02006882,Harrow 033,474,84.04852321
E02006882,Harrow 033,521,87.35028791
E02000464,Havering 001,733,64.06957708
E02000464,Havering 001,662,68.75151057
E02000464,Havering 001,712,56.82092697
E02000464,Havering 001,791,51.55815424
E02000465,Havering 002,623,73.32022472
E02000465,Havering 002,661,72.40468986
E02000465,Havering 002,861,64.05632985
E02000465,Havering 002,630,64.35714286
E02000465,Havering 002,682,62.18768328
E02000466,Havering 003,652,78.00690184
E02000466,Havering 003,870,61.86206897
E02000466,Havering 003,530,70.71698113
E02000466,Havering 003,683,55.85212299
E02000466,Havering 003,643,76.281493
E02000467,Havering 004,631,69.65055468
E02000467,Havering 004,690,67.92028986
E02000467,Havering 004,790,66.70253165
E02000467,Havering 004,730,68.28082192
E02000467,Havering 004,692,57.12933526
E02000467,Havering 004,811,44.66399507
E02000468,Havering 005,642,77.21261682
E02000468,Havering 005,634,62.83123028
E02000468,Havering 005,681,51.37004405
E02000468,Havering 005,653,80.01837672
E02000468,Havering 005,633,75.8957346
E02000469,Havering 006,671,65.26005961
E02000469,Havering 006,733,46.56889495
E02000469,Havering 006,691,62.55861071
E02000469,Havering 006,652,65.61656442
E02000470,Havering 007,961,38.93080125
E02000470,Havering 007,652,75.95398773
E02000470,Havering 007,712,71.50210674
E02000470,Havering 007,672,76.06994048
E02000470,Havering 007,833,65.54921969
E02000471,Havering 008,512,69.1875
E02000471,Havering 008,703,73.26386913
E02000471,Havering 008,642,81.98987539
E02000471,Havering 008,614,83.28664495
E02000471,Havering 008,603,59.41956882
E02000472,Havering 009,652,79.68634969
E02000472,Havering 009,652,80.23312883
E02000472,Havering 009,693,78.32251082
E02000472,Havering 009,591,68.48984772
E02000472,Havering 009,535,83.11308411
E02000472,Havering 009,503,88.61630219
E02000473,Havering 010,523,67.30688337
E02000473,Havering 010,702,61.1474359
E02000473,Havering 010,810,43.62962963
E02000473,Havering 010,754,72.51525199
E02000473,Havering 010,622,84.09807074
E02000473,Havering 010,663,77.43514329
E02000474,Havering 011,780,76.55769231
E02000474,Havering 011,653,91.78024502
E02000474,Havering 011,805,67.4689441
E02000474,Havering 011,671,76.3852459
E02000474,Havering 011,742,66.34838275
E02000475,Havering 012,591,73.15482234
E02000475,Havering 012,560,80.42857143
E02000475,Havering 012,534,87.73595506
E02000475,Havering 012,682,79.39442815
E02000475,Havering 012,1162,56.58433735
E02000475,Havering 012,651,63.29185868
E02000476,Havering 013,901,58.30022198
E02000476,Havering 013,843,67.37959668
E02000476,Havering 013,1151,51.50825369
E02000476,Havering 013,492,57.29674797
E02000476,Havering 013,911,51.11635565
E02000477,Havering 014,581,82.61790017
E02000477,Havering 014,703,79.07183499
E02000477,Havering 014,551,77.72686025
E02000477,Havering 014,634,79.8966877
E02000477,Havering 014,584,86.49400685
E02000477,Havering 014,792,79.3030303
E02000478,Havering 015,651,56.49308756
E02000478,Havering 015,541,60.53789279
E02000478,Havering 015,521,67.91650672
E02000478,Havering 015,533,71.09849906
E02000479,Havering 016,722,72.31509695
E02000479,Havering 016,731,67.43160055
E02000479,Havering 016,695,96.9942446
E02000479,Havering 016,810,67.62345679
E02000479,Havering 016,841,87.34066587
E02000480,Havering 017,643,81.67962675
E02000480,Havering 017,911,70.70636663
E02000480,Havering 017,642,81.60747664
E02000480,Havering 017,1280,41.08203125
E02000480,Havering 017,743,69.64939435
E02000480,Havering 017,522,82.34099617
E02000481,Havering 018,642,62.72196262
E02000481,Havering 018,651,64.76651306
E02000481,Havering 018,813,62.77613776
E02000481,Havering 018,632,64.72151899
E02000481,Havering 018,672,74.72544643
E02000482,Havering 019,634,67.77129338
E02000482,Havering 019,666,69.79654655
E02000482,Havering 019,662,74.89652568
E02000482,Havering 019,663,91.88159879
E02000483,Havering 020,523,78.63479924
E02000483,Havering 020,763,66.15923984
E02000483,Havering 020,890,66.3258427
E02000483,Havering 020,711,73.45639944
E02000483,Havering 020,682,75.29765396
E02000484,Havering 021,583,79.81389365
E02000484,Havering 021,693,60.63997114
E02000484,Havering 021,752,71.13962766
E02000484,Havering 021,642,81.64174455
E02000484,Havering 021,663,54.55580694
E02000485,Havering 022,644,68.47437888
E02000485,Havering 022,632,83.67958861
E02000485,Havering 022,662,73.8021148
E02000485,Havering 022,624,79.52564103
E02000485,Havering 022,950,69.96315789
E02000486,Havering 023,613,86.16884176
